3001,3,0,0,1
5042,5,0,4,2
2483,2,4,8,3
5982,5,9,8,2
3260,3,2,6,0
5481,5,4,8,1
5232,5,2,3,2
4780,4,7,8,0
4521,4,5,2,1
2011,2,0,1,1
3352,3,3,5,2
4752,4,7,5,2
4942,4,9,4,2
2681,2,6,8,1
4843,4,8,4,3
3021,3,0,2,1
2663,2,6,6,3
3332,3,3,3,2
4872,4,8,7,2
2322,2,3,2,2
4250,4,2,5,0
3982,3,9,8,2
5102,5,1,0,2
5433,5,4,3,3
5191,5,1,9,1
3502,3,5,0,2
2722,2,7,2,2
3100,3,1,0,0
5973,5,9,7,3
3451,3,4,5,1
2982,2,9,8,2
5473,5,4,7,3
2660,2,6,6,0
3431,3,4,3,1
3372,3,3,7,2
4480,4,4,8,0
4750,4,7,5,0
5083,5,0,8,3
3762,3,7,6,2
5151,5,1,5,1
3340,3,3,4,0
2913,2,9,1,3
2613,2,6,1,3
3903,3,9,0,3
2340,2,3,4,0
3660,3,6,6,0
5813,5,8,1,3
3040,3,0,4,0
4341,4,3,4,1
2450,2,4,5,0
2622,2,6,2,2
5443,5,4,4,3
3530,3,5,3,0
4473,4,4,7,3
2230,2,2,3,0
4441,4,4,4,1
4463,4,4,6,3
4133,4,1,3,3
4162,4,1,6,2
4252,4,2,5,2
3571,3,5,7,1
3721,3,7,2,1
3771,3,7,7,1
4012,4,0,1,2
3380,3,3,8,0
3131,3,1,3,1
4561,4,5,6,1
4040,4,0,4,0
3151,3,1,5,1
4601,4,6,0,1
5560,5,5,6,0
4300,4,3,0,0
2900,2,9,0,0
5341,5,3,4,1
3891,3,8,9,1
5531,5,5,3,1
4670,4,6,7,0
3783,3,7,8,3
3941,3,9,4,1
3593,3,5,9,3
2652,2,6,5,2
2333,2,3,3,3
2720,2,7,2,0
2200,2,2,0,0
2182,2,1,8,2
2742,2,7,4,2
2602,2,6,0,2
3823,3,8,2,3
3912,3,9,1,2
4503,4,5,0,3
5153,5,1,5,3
4611,4,6,1,1
5683,5,6,8,3
2723,2,7,2,3
5001,5,0,0,1
4953,4,9,5,3
3342,3,3,4,2
5090,5,0,9,0
4460,4,4,6,0
4050,4,0,5,0
2133,2,1,3,3
4302,4,3,0,2
2472,2,4,7,2
4722,4,7,2,2
4201,4,2,0,1
3430,3,4,3,0
3852,3,8,5,2
4791,4,7,9,1
2502,2,5,0,2
3050,3,0,5,0
3702,3,7,0,2
4692,4,6,9,2
3210,3,2,1,0
2303,2,3,0,3
4732,4,7,3,2
5103,5,1,0,3
4192,4,1,9,2
3163,3,1,6,3
5203,5,2,0,3
3581,3,5,8,1
3980,3,9,8,0
5771,5,7,7,1
5322,5,3,2,2
5751,5,7,5,1
5911,5,9,1,1
4740,4,7,4,0
4831,4,8,3,1
2920,2,9,2,0
2662,2,6,6,2
4512,4,5,1,2
3333,3,3,3,3
5482,5,4,8,2
5172,5,1,7,2
2522,2,5,2,2
2193,2,1,9,3
3533,3,5,3,3
3720,3,7,2,0
5873,5,8,7,3
2190,2,1,9,0
4913,4,9,1,3
5652,5,6,5,2
2991,2,9,9,1
3680,3,6,8,0
5922,5,9,2,2
4483,4,4,8,3
2790,2,7,9,0
3792,3,7,9,2
4110,4,1,1,0
4490,4,4,9,0
4590,4,5,9,0
5890,5,8,9,0
4223,4,2,2,3
4392,4,3,9,2
3102,3,1,0,2
4171,4,1,7,1
4771,4,7,7,1
3181,3,1,8,1
2523,2,5,2,3
3012,3,0,1,2
4261,4,2,6,1
5800,5,8,0,0
3081,3,0,8,1
4351,4,3,5,1
5952,5,9,5,2
3920,3,9,2,0
5880,5,8,8,0
4383,4,3,8,3
2850,2,8,5,0
5750,5,7,5,0
5720,5,7,2,0
4691,4,6,9,1
4451,4,4,5,1
4182,4,1,8,2
5942,5,9,4,2
2491,2,4,9,1
5122,5,1,2,2
2970,2,9,7,0
4840,4,8,4,0
5440,5,4,4,0
5432,5,4,3,2
3503,3,5,0,3
3870,3,8,7,0
4881,4,8,8,1
5760,5,7,6,0
3371,3,3,7,1
5490,5,4,9,0
3963,3,9,6,3
5243,5,2,4,3
3652,3,6,5,2
4131,4,1,3,1
2740,2,7,4,0
2840,2,8,4,0
4911,4,9,1,1
2812,2,8,1,2
2603,2,6,0,3
5150,5,1,5,0
3113,3,1,1,3
3803,3,8,0,3
2620,2,6,2,0
2902,2,9,0,2
4833,4,8,3,3
4803,4,8,0,3
4340,4,3,4,0
2892,2,8,9,2
3400,3,4,0,0
5200,5,2,0,0
2482,2,4,8,2
4562,4,5,6,2
3812,3,8,1,2
3071,3,0,7,1
3070,3,0,7,0
4240,4,2,4,0
5583,5,5,8,3
4402,4,4,0,2
5160,5,1,6,0
4900,4,9,0,0
2262,2,2,6,2
4933,4,9,3,3
3510,3,5,1,0
3273,3,2,7,3
3952,3,9,5,2
4920,4,9,2,0
2382,2,3,8,2
4910,4,9,1,0
2512,2,5,1,2
4052,4,0,5,2
4501,4,5,0,1
5381,5,3,8,1
5113,5,1,1,3
4092,4,0,9,2
5710,5,7,1,0
5452,5,4,5,2
3392,3,3,9,2
5841,5,8,4,1
4551,4,5,5,1
5651,5,6,5,1
2362,2,3,6,2
4620,4,6,2,0
3182,3,1,8,2
2651,2,6,5,1
4890,4,8,9,0
2792,2,7,9,2
5783,5,7,8,3
2181,2,1,8,1
3490,3,4,9,0
4121,4,1,2,1
4221,4,2,2,1
2051,2,0,5,1
3841,3,8,4,1
2841,2,8,4,1
2282,2,2,8,2
2550,2,5,5,0
5411,5,4,1,1
5592,5,5,9,2
2583,2,5,8,3
2682,2,6,8,2
5181,5,1,8,1
5753,5,7,5,3
3391,3,3,9,1
3460,3,4,6,0
2063,2,0,6,3
3022,3,0,2,2
3110,3,1,1,0
5731,5,7,3,1
2152,2,1,5,2
2082,2,0,8,2
2770,2,7,7,0
5062,5,0,6,2
3463,3,4,6,3
2753,2,7,5,3
3650,3,6,5,0
4603,4,6,0,3
5972,5,9,7,2
5273,5,2,7,3
2713,2,7,1,3
2113,2,1,1,3
5052,5,0,5,2
5183,5,1,8,3
5843,5,8,4,3
5561,5,5,6,1
2041,2,0,4,1
3062,3,0,6,2
2910,2,9,1,0
5130,5,1,3,0
