85405,2021-fa,SOC,310,Sociology of Deviance
44834,2021-fa,SOC,350,Technology and Society
79045,2021-fa,SOC,364,Impacts of Globalization
98290,2021-fa,SOC,378,Sociology of Law
96798,2021-fa,SOC,380,Social Research Methods
16917,2021-fa,SOC,396,Health Communication in the US
76509,2021-fa,SOC,479,Law and Society
27256,2021-fa,SOCW,101,SOCW Orientation Seminar
28321,2021-fa,SOCW,200,Introduction to Social Work
99587,2021-fa,SOCW,225,Social Work Statistics
39282,2021-fa,SOCW,240,Death & Dying
69086,2021-fa,SOCW,297,Asian Families in America
44883,2021-fa,SOCW,300,Diversity: Identities & Issues
96239,2021-fa,SOCW,315,Social Serv for Older Adults
22806,2021-fa,SOCW,360,Social Work and the Military
40578,2021-fa,SOCW,401,Practice I
26719,2021-fa,SOCW,403,Practice III
34300,2021-fa,SOCW,410,Social Welfare Pol and Svcs
40423,2021-fa,SOCW,416,Child Welfare Issues & Trends
64828,2021-fa,SOCW,420,Subst Use in Social Context
15163,2021-fa,SOCW,427,Social Work Research Methods
87886,2021-fa,SOCW,451,HBSE I: Human Development
25409,2021-fa,SOCW,455,Social Work with Women
55138,2021-fa,SOCW,503,Trauma Informed SW w/ Children
50936,2021-fa,SOCW,509,Adv Clin Assess & Interviewing
72961,2021-fa,SOCW,552,HBSE II: Mental Disorders
85500,2021-fa,SOCW,561,Cognitive Behavioral Therapy
31419,2021-fa,SOCW,589,Social Work and the Law
34926,2021-fa,SPAN,232,Spanish in the Community
44988,2021-fa,SPAN,248,Latin American Diaspora Film
59928,2021-fa,SPAN,308,Spanish in the United States
99103,2021-fa,SPED,117,The Culture of Disability
61466,2021-fa,SPED,405,Gen Educator's Role in SPED
19091,2021-fa,SPED,440,Instructional Strategies I
88951,2021-fa,SPED,446,Curriculum Development I
90544,2021-fa,SPED,450,Introduction to ECSE
54119,2021-fa,SPED,461,AAC and Literacy
72706,2021-fa,SPED,470,Learning Environments I
35881,2021-fa,SPED,471,Learning Environments II
38925,2021-fa,SPED,514,Equity Issues in Spec Educ
53958,2021-fa,STAT,100,Statistics
20741,2021-fa,STAT,107,Data Science Discovery
11621,2021-fa,STAT,200,Statistical Analysis
44668,2021-fa,STAT,207,Data Science Exploration
80345,2021-fa,STAT,212,Biostatistics
13232,2021-fa,STAT,385,Statistics Programming Methods
21690,2021-fa,STAT,400,Statistics and Probability I
74335,2021-fa,STAT,409,Actuarial Statistics II
14217,2021-fa,STAT,410,Statistics and Probability II
75496,2021-fa,STAT,420,Methods of Applied Statistics
85761,2021-fa,STAT,425,Statistical Modeling I
52039,2021-fa,STAT,426,Statistical Modeling II
43863,2021-fa,STAT,428,Statistical Computing
30790,2021-fa,STAT,429,Time Series Analysis
19684,2021-fa,STAT,430,Python in Data Science Program
63346,2021-fa,STAT,430,Fundamentals of Deep Learning
53206,2021-fa,STAT,430,Unsupervised Learning
75469,2021-fa,STAT,431,Applied Bayesian Analysis
50027,2021-fa,STAT,432,Basics of Statistical Learning
41685,2021-fa,STAT,440,Statistical Data Management
22587,2021-fa,STAT,443,Professional Statistics
26636,2021-fa,STAT,447,Data Science Prog Methods
11099,2021-fa,STAT,510,Mathematical Statistics
17251,2021-fa,STAT,527,Advanced Regression Analysis
92042,2021-fa,STAT,542,Statistical Learning
32305,2021-fa,STAT,571,Multivariate Analysis
94485,2021-fa,TAM,195,Mechanics in the Modern World
28415,2021-fa,TAM,201,Mechanics for Technol & Mgmt
17088,2021-fa,TAM,210,Introduction to Statics
44054,2021-fa,TAM,211,Statics
91076,2021-fa,TAM,212,Introductory Dynamics
55626,2021-fa,TAM,251,Introductory Solid Mechanics
87000,2021-fa,TAM,335,Introductory Fluid Mechanics
32181,2021-fa,TAM,461,Cellular Biomechanics
95603,2021-fa,TAM,470,Computational Mechanics
67820,2021-fa,TAM,541,Mathematical Methods I
85595,2021-fa,TAM,551,Solid Mechanics I
43362,2021-fa,TE,200,Introduction to Innovation
63663,2021-fa,TE,250,From Idea to Enterprise
91327,2021-fa,TE,333,"Creativity, Innovation, Vision"
74511,2021-fa,TE,360,Lect in Engrg Entrepreneurship
10806,2021-fa,TE,450,"Startups:Inc,Fund,Contracts,IP"
21257,2021-fa,TE,565,Technol Innovation & Strategy
31273,2021-fa,THEA,100,Practicum I
28991,2021-fa,THEA,101,Introduction to Theatre Arts
36910,2021-fa,THEA,110,Broadway Musicals
26814,2021-fa,THEA,121,Foundations: Performance
55492,2021-fa,THEA,123,Foundations: Production
36161,2021-fa,THEA,263,Intro African American Theat
68418,2021-fa,THEA,270,Relationships in Acting I
65729,2021-fa,THEA,360,History of Theatre I
10927,2021-fa,THEA,595,Creative Project
65816,2021-fa,TSM,100,Technical Systems in Agr
44077,2021-fa,TSM,103,Agric Machinery Technology
57390,2021-fa,TSM,130,Basics of CAD
32540,2021-fa,TSM,232,Materials and Construction Sys
33694,2021-fa,TSM,233,Metallurgy & Welding Process
64789,2021-fa,TSM,311,Humanity in the Food Web
64709,2021-fa,TSM,352,Land and Water Mgt Systems
94716,2021-fa,TSM,372,Environ Control & HVAC Systems
67266,2021-fa,UP,101,Introduction to City Planning
46273,2021-fa,UP,160,"Race, Social Justice, Cities"
76156,2021-fa,UP,203,Cities: Planning & Urban Life
35171,2021-fa,UP,260,Social Inequality and Planning
74010,2021-fa,UP,312,Communication for Planners
24219,2021-fa,UP,418,GIS for Planners
80290,2021-fa,UP,486,Planning with Climate Change
51356,2021-fa,UP,494,Neighborhood Analysis
52195,2021-fa,UP,503,Physical Planning
31942,2021-fa,UP,504,Urban History and Theory
72787,2021-fa,VCM,565,Livestock Biostatistics
49366,2021-fa,VCM,672,Food Supply Disease Prevention
64163,2021-fa,VM,602,Structure and Function I
90542,2021-fa,VM,605,Pathobiology I
85974,2021-fa,VM,607,Pathobiology II
95345,2021-fa,VM,651,SA Medicine and Surgery I
52110,2021-fa,VM,652,LA Medicine and Surgery I
41557,2021-fa,VM,653,SA Medicine and Surgery II
60860,2021-fa,VM,654,LA Medicine and Surgery II
79389,2021-sp,AAS,215,US Citizenship Comparatively
36366,2021-sp,AAS,246,Asian American Youth in Film
32122,2021-sp,AAS,258,Muslims in America
11668,2021-sp,ABE,225,ABE Principles: Bioenvironment
31959,2021-sp,ABE,226,ABE Principles: Bioprocessing
66176,2021-sp,ABE,425,Engrg Measurement Systems
32623,2021-sp,ABE,457,NPS Pollution Processes
32862,2021-sp,ABE,469,Industry-Linked Design Project
12783,2021-sp,ACCY,501,Accounting Analysis I
12986,2021-sp,ACCY,502,Accounting Analysis II-B
96855,2021-sp,ACCY,503,Managerial Accounting A
58685,2021-sp,ACCY,503,Managerial Accounting B
22260,2021-sp,ACCY,507,Taxation of Bus Entities A
16216,2021-sp,ACCY,507,Taxation of Bus Entities B
14677,2021-sp,ACCY,512,Data Analytics for Mgmt Acctg
95184,2021-sp,ACCY,552,Partnership Income Taxation
25373,2021-sp,ACCY,571,Stat Analyses for Accountancy
51549,2021-sp,ACCY,574,Risk Management and Innovation
67167,2021-sp,ACCY,575,Data Analytics Apps in ACCY
24745,2021-sp,ACCY,576,Data Preparation for Accting
88088,2021-sp,ACCY,577,Machine Learning for Accting
61707,2021-sp,ACE,231,Food and Agribusiness Mgt
94284,2021-sp,ACE,232,Farm Management
63124,2021-sp,ACE,254,Economic Systems in Africa
86266,2021-sp,ACE,255,Econ of Food & Enviro Justice
19735,2021-sp,ACE,270,Consumer Economics
25017,2021-sp,ACE,306,Food Law
68975,2021-sp,ACE,335,Food Marketing and Behavior
67065,2021-sp,ACE,341,Issues&Careers in Applied Econ
14782,2021-sp,ACE,360,Spreadsheet Models & Applic
70045,2021-sp,ACE,398,Financial Planning Technologie
45885,2021-sp,ACE,410,Energy Economics
92849,2021-sp,ACE,430,Food Marketing
90381,2021-sp,ACE,431,Agri-food Strategic Management
36893,2021-sp,ACE,440,Finan Plan for Professionals
36905,2021-sp,ACE,446,Modeling App's Finan Plan
17593,2021-sp,ACE,449,Retirement & Benefit Planning
15231,2021-sp,ACE,451,Agriculture in Intl Dev
17589,2021-sp,ACE,456,Agr and Food Policies
41579,2021-sp,ACE,592,Data Science for Applied Econo
95791,2021-sp,ACES,102,Intro Sustainable Food Systems
66479,2021-sp,ADV,290,Sports PR
18817,2021-sp,ADV,350,Writing for Public Relations
45476,2021-sp,ADV,400,NSAC Campaign
83859,2021-sp,ADV,410,Public Relations Strategies
35501,2021-sp,ADV,490,Social Media Analytics
64577,2021-sp,AE,312,Compressible Flow
72222,2021-sp,AE,370,Aerospace Numerical Methods
74044,2021-sp,AE,410,Computational Aerodynamics
56181,2021-sp,AE,435,Electric Propulsion
51339,2021-sp,AE,443,Aerospace Systems Design II
78031,2021-sp,AE,461,Structures & Control Lab
90828,2021-sp,AE,498,Intro to Human Spaceflight
15694,2021-sp,AE,502,Advanced Orbital Mechanics
75701,2021-sp,AFRO,103,Black Women in the Diaspora
48737,2021-sp,AFRO,105,Black Literature in America
69837,2021-sp,AFRO,224,Race and Food Security
67790,2021-sp,AFRO,228,Hip Hop Music: History&Culture
64543,2021-sp,AFRO,261,Intro to the African Diaspora
29322,2021-sp,AFST,210,Intro to Mod African Lit
39246,2021-sp,AGCM,230,Ag & Env Photography
88570,2021-sp,AGCM,320,Public Information Campaigns
57686,2021-sp,AIS,285,Indigenous Thinkers
85952,2021-sp,ALEC,540,Volunteer Management
53684,2021-sp,ANSC,101,Contemporary Animal Issues
54769,2021-sp,ANSC,223,Animal Nutrition
63044,2021-sp,ANSC,224,Animal Reproduction and Growth
20505,2021-sp,ANSC,363,Behavior of Domestic Animals
60642,2021-sp,ANSC,370,Companion Animal Policy
84542,2021-sp,ANSC,406,Zoo Animal Conservation Sci
24285,2021-sp,ANSC,407,Animal Shelter Management
97603,2021-sp,ANSC,409,Meat Science
59379,2021-sp,ANSC,438,Lactation Biology
50737,2021-sp,ANSC,446,Population Genetics
80986,2021-sp,ANSC,450,Comparative Immunobiology
84145,2021-sp,ANSC,520,Protein and Energy Nutrition
12326,2021-sp,ANSC,526,Adv Companion Animal Nutrition
26683,2021-sp,ANTH,182,Latin American Cultures
41286,2021-sp,ANTH,230,Sociocultural Anthropology
21333,2021-sp,ANTH,249,Evolution and Human Disease
48996,2021-sp,ANTH,268,Images of the Other
34467,2021-sp,ANTH,462,Museum Theory and Practice
47046,2021-sp,ARCH,172,Drawing and Modeling
29210,2021-sp,ARCH,232,Structural Fundamentals
62388,2021-sp,ARCH,274,Representation
85719,2021-sp,ARCH,407,Rome: City of Visible History
91505,2021-sp,ARCH,416,Architecture of the U.S.
43688,2021-sp,ARCH,435,Struct Sys and Const Methods
47893,2021-sp,ARCH,501,Architectural Practice
64890,2021-sp,ARCH,517,Arch History 1850-Present
99433,2021-sp,ARCH,593,Design & Construction Futures
26078,2021-sp,ART,310,Design Thinking
14701,2021-sp,ARTD,218,Interaction Design Foundation
85036,2021-sp,ARTD,299,Exploring Anime
29791,2021-sp,ARTD,299,Queer Manga
15123,2021-sp,ARTD,299,Illustration
99707,2021-sp,ARTD,326,Sustainability & Manufacturing
90886,2021-sp,ARTD,418,Advanced Interaction Design
21529,2021-sp,ARTD,448,Professional Design Practice
73918,2021-sp,ARTD,471,Graphic Design Capstone
85672,2021-sp,ARTE,101,"Art, Design, and Society"
78025,2021-sp,ARTH,211,Design History Survey
34997,2021-sp,ARTH,235,Art and Power in 17th c Europe
41357,2021-sp,ARTH,242,Art Since 1940
92321,2021-sp,ARTH,361,Contemporary Art
83675,2021-sp,ARTH,403,Word and Image in Chinese Art
53753,2021-sp,ASRM,409,Stoch Proc for Fin & Insurance
71324,2021-sp,ASRM,472,Life Contingencies II
60117,2021-sp,ASTR,310,Computing in Astronomy
46579,2021-sp,ASTR,330,Extraterrestrial Life
88043,2021-sp,ASTR,405,Planetary Systems
22971,2021-sp,ASTR,414,Astronomical Techniques
34602,2021-sp,ATMS,306,Cloud Physics
27345,2021-sp,ATMS,517,Data Science for Geosciences
95582,2021-sp,BADM,311,Leading Individuals and Teams
83344,2021-sp,BADM,312,Designing and Managing Orgs
77009,2021-sp,BADM,327,Marketing to Business and Govt
62040,2021-sp,BADM,330,Brand Management
68247,2021-sp,BADM,351,E-Business Management
47599,2021-sp,BADM,359,Bus Prob Form and Soln
20000,2021-sp,BADM,366,Product Design and Development
28305,2021-sp,BADM,379,Business Process Improvement
86243,2021-sp,BADM,382,International Marketing
85742,2021-sp,BADM,403,Corporate & Commercial Law
11675,2021-sp,BADM,420,Advanced Marketing Management
27460,2021-sp,BADM,535,Global Business
98731,2021-sp,BADM,543,Technology Strategy
40917,2021-sp,BADM,544,Strategic Management
10733,2021-sp,BADM,571,Digital Business & IT Strategy
99040,2021-sp,BADM,573,Decision Analytics
60233,2021-sp,BADM,577,Predictive Data Analytics
10183,2021-sp,BADM,584,Global Marketing
24121,2021-sp,BADM,590,Consumer Analytics
47823,2021-sp,BADM,590,Frontiers in Management
89539,2021-sp,BADM,590,Entrepreneurship
47794,2021-sp,BADM,590,Product Design & Development
97196,2021-sp,BADM,590,Operations Analysis
13364,2021-sp,BDI,475,Intro to DA Apps in Bus
70987,2021-sp,BIOC,446,Physical Biochemistry
56381,2021-sp,BIOC,455,Technqs Biochem & Biotech
72023,2021-sp,BIOE,198,Biomedical Data Analysis
58997,2021-sp,BIOE,205,Signals & Systems in Bioengrg
58254,2021-sp,BIOE,210,Linear Alg for Biomed Data Sci
84318,2021-sp,BIOE,310,Comp Tools Bio Data
41497,2021-sp,BIOE,360,Transport & Flow in Bioengrg
13222,2021-sp,BIOE,420,Intro Bio Control Systems
90132,2021-sp,BIOE,498,Quant Pharmacology
57525,2021-sp,BTW,271,Persuasive Writing
27856,2021-sp,BUS,401,Global Business Perspectives
88711,2021-sp,CEE,420,Construction Productivity
52478,2021-sp,CEE,449,Environmental Engineering Lab
76555,2021-sp,CEE,461,Reinforced Concrete I
95065,2021-sp,CEE,462,Steel Structures II
76684,2021-sp,CEE,484,Applied Soil Mechanics
82252,2021-sp,CEE,498,Construction Safety
28649,2021-sp,CEE,528,Construction Data Modeling
47026,2021-sp,CEE,537,Water Quality Control Proc I
98568,2021-sp,CEE,570,Finite Element Methods
45802,2021-sp,CEE,572,Earthquake Engineering
72896,2021-sp,CHBE,453,Electrochemical Engineering
42100,2021-sp,CHBE,471,Biochemical Engineering
22401,2021-sp,CHBE,523,Heat and Mass Transfer
29638,2021-sp,CHBE,571,Bioinformatics
67885,2021-sp,CHEM,108,"Chemistry, Everyday Phenomena"
60144,2021-sp,CHEM,204,Accelerated Chemistry II
71738,2021-sp,CHEM,205,Accelerated Chemistry Lab II
43719,2021-sp,CHEM,360,Chemistry of the Environment
11863,2021-sp,CHEM,436,Fundamental Organic Chem II
22040,2021-sp,CHEM,444,Physical Chemistry II
17058,2021-sp,CHEM,474,Drug Discovery & Development
17234,2021-sp,CHEM,524,Electrochemical Methods
55393,2021-sp,CHEM,530,Structure and Spectroscopy
21727,2021-sp,CHEM,588,Physical Methods Mat Chem
99670,2021-sp,CHLH,407,"Disability, Culture & Society"
86880,2021-sp,CHLH,409,Women's Health
86507,2021-sp,CHLH,494,Military Veterans
40731,2021-sp,CHLH,573,Biostatistics in Public Health
88120,2021-sp,CHP,199,Special Topics: Uncommon Reads
97645,2021-sp,CI,401,Intro Tchg in a Diverse Societ
58365,2021-sp,CI,404,Tchg and Assessing Sec Sch Stu
67097,2021-sp,CI,407,Thry Prac in Elem Schl Tchg II
26089,2021-sp,CI,431,Tchg Elementary Mathematics
69411,2021-sp,CI,432,Invest Approach Elem Math Inst
78836,2021-sp,CI,439,Critiques of Educational Tech
66128,2021-sp,CI,451,Tchg Elem Science II
16026,2021-sp,CI,473,Disciplinary Literacy
87883,2021-sp,CI,475,Teach Elem Rdg & Lang Arts I
57030,2021-sp,CI,477,Biling ESL Methods & Material
17309,2021-sp,CLCV,116,The Roman Achievement
77689,2021-sp,CLCV,120,The Classical Tradition
89772,2021-sp,CLCV,220,Animals in Literature
53233,2021-sp,CLCV,250,Sports and Society Greece Rome
45599,2021-sp,CLCV,323,The Comic Imagination
54630,2021-sp,CMN,323,Argumentation
86022,2021-sp,CMN,324,Rhetorical Performance Styles
35764,2021-sp,CMN,345,Visual Media Effects
26658,2021-sp,CMN,375,The American Family
77987,2021-sp,CMN,396,Rhetoric of Theatre
48844,2021-sp,CMN,396,Comm & Public Opinion
71120,2021-sp,CMN,396,"Race, Class, Gender & Work"
81629,2021-sp,CMN,396,Black Freedom Stuggle
82463,2021-sp,CMN,412,Adv Organizational Comm
77875,2021-sp,CMN,424,Campaigning to Win
55410,2021-sp,CMN,435,Adv Interpersonal Comm
21482,2021-sp,CMN,437,Comm in Personal Relationships
84107,2021-sp,CMN,463,Organizational Health Comm
53089,2021-sp,CMN,496,Provider Patient Communication
97445,2021-sp,CPSC,113,"Environment, Agric, & Society"
14843,2021-sp,CPSC,116,The Global Food Production Web
38127,2021-sp,CPSC,117,Agric. & Science of Coffee
51217,2021-sp,CPSC,212,Intro to Plant Protection
94996,2021-sp,CPSC,265,Genetic Engineering Lab
68881,2021-sp,CPSC,418,Crop Growth and Management
28438,2021-sp,CS,125,Intro to Computer Science
95512,2021-sp,CS,126,Software Design Studio
28932,2021-sp,CS,196,Freshman Honors
89118,2021-sp,CS,296,Honors Course
21930,2021-sp,CS,419,Production Computer Graphics
82003,2021-sp,CS,423,Operating Systems Design
95424,2021-sp,CS,467,Social Visualization
31118,2021-sp,CS,484,Parallel Programming
65542,2021-sp,CS,498,Computational Advertising
49629,2021-sp,CS,498,Intro to Deep Learning
99669,2021-sp,CS,498,Cloud Computing Applications
49519,2021-sp,CS,498,Data Science & Analytics
29432,2021-sp,CS,498,AI for Robot Manipulation
33174,2021-sp,CS,498,Internet of Things
95881,2021-sp,CS,498,Trustworthy Machine Learning
62837,2021-sp,CS,498,Audio Computing Lab
96113,2021-sp,CS,498,Reinforcement Learning
75733,2021-sp,CS,510,Advanced Information Retrieval
72905,2021-sp,CS,512,Data Mining Principles
20166,2021-sp,CS,525,Advanced Distributed Systems
41424,2021-sp,CS,533,Parallel Computer Architecture
90408,2021-sp,CS,538,Advanced Computer Networks
49555,2021-sp,CS,555,Numerical Methods for PDEs
50689,2021-sp,CS,574,Randomized Algorithms
90941,2021-sp,CS,598,Advanced Computer Vision
81096,2021-sp,CS,598,Advanced Bayesian Modeling
42271,2021-sp,CS,598,Deep Learning for Healthcare
20707,2021-sp,CS,598,Probabilistic Graphical Models
88886,2021-sp,CS,598,HCI for ML
25761,2021-sp,CWL,204,US Border Lit and Cultures
55277,2021-sp,CWL,207,Indian Cinema in Context
13174,2021-sp,CWL,242,Modern Masterpieces West Cultr
39524,2021-sp,EALC,222,Chinese Thought and Culture
52226,2021-sp,EALC,285,Intro to Korea Through Film
93238,2021-sp,ECE,314,Probability in Engineering Lab
19723,2021-sp,ECE,317,ECE Technology & Management
41081,2021-sp,ECE,416,Biosensors
96446,2021-sp,ECE,418,Image & Video Processing
16413,2021-sp,ECE,420,Embedded DSP Laboratory
15201,2021-sp,ECE,425,Intro to VLSI System Design
62140,2021-sp,ECE,434,Mobile Computing & Application
33290,2021-sp,ECE,439,Wireless Networks
48313,2021-sp,ECE,481,Nanotechnology
54699,2021-sp,ECE,483,Analog IC Design
10554,2021-sp,ECE,484,Principles of Safe Autonomy
99829,2021-sp,ECE,498,IoT and Cognitive Computing
45858,2021-sp,ECE,543,Statistical Learning Theory
33083,2021-sp,ECE,598,Principles of Blockchains
94848,2021-sp,ECON,402,American Economic History
81109,2021-sp,ECON,411,Public Sector Economics
52032,2021-sp,ECON,414,Urban Economics
97026,2021-sp,ECON,447,Economics of the Workplace
38129,2021-sp,ECON,448,Employee Comp & Incentives
48436,2021-sp,ECON,483,Econ of Innovation and Tech
61038,2021-sp,ECON,490,Numerical Methods in Economics
89538,2021-sp,ECON,490,International Finance
24489,2021-sp,ECON,490,Applied Machine Learning: Econ
40159,2021-sp,ECON,490,Economic Growth
75960,2021-sp,ECON,514,International Financial
97001,2021-sp,ECON,517,Monetary Policy
34947,2021-sp,ECON,529,Macroeconomics for Business
98912,2021-sp,ECON,535,Econometric Analysis II
28695,2021-sp,ECON,590,Advanced Student Seminar
93686,2021-sp,EIL,411,Intro to TESL Methodology
37574,2021-sp,EIL,460,Principles of Language Testing
53699,2021-sp,EIL,488,Phon for Second Lang Teachers
28830,2021-sp,ENG,177,Grainger Engr: Designed by You
72295,2021-sp,ENGL,115,Intro to British Literature
97199,2021-sp,ENGL,117,Shakespeare on Film
90969,2021-sp,ENGL,250,19th-Century American Fiction
11083,2021-sp,ENGL,325,LGBT Literature and Film
45841,2021-sp,ENGL,373,Documenting America
78146,2021-sp,ENGL,402,Descriptive English Grammar
15876,2021-sp,ENGL,423,Milton
25623,2021-sp,ENGL,431,Topics in British Romantic Lit
26941,2021-sp,ENGL,455,Jane Austen and Feminism
83185,2021-sp,ENGL,460,Lit of American Minorities
88230,2021-sp,ENSU,310,Renewable & Alternative Energy
18643,2021-sp,ENVS,301,Tools for Sustainability
70139,2021-sp,EOL,574,Diversity in Higher Education
89319,2021-sp,EPOL,523,Global Issues in Learning
45154,2021-sp,EPS,310,Race and Cultural Diversity
64396,2021-sp,EPS,400,History of American Education
25804,2021-sp,EPS,405,Historical and Social Barriers
56056,2021-sp,EPS,411,School and Society
36245,2021-sp,EPS,533,Global Youth and Citizenship
79719,2021-sp,EPS,535,Assessment for Learning
36546,2021-sp,EPS,590,Int. to Qual Methods
56197,2021-sp,EPS,590,Survey Methods
51225,2021-sp,EPSY,581,Applied Regression Analysis
11071,2021-sp,ESE,311,Environmental Issues Today
66114,2021-sp,ESE,360,Environmental Writing
69115,2021-sp,FAA,202,Artsful Teaching through Integ
90099,2021-sp,FIN,443,Legal Issues in Real Estate
44061,2021-sp,FIN,461,Banking and Financial Reg
80809,2021-sp,FIN,464,Applied Financial Analysis
66538,2021-sp,FIN,490,Entrepreneurship Thru Acquistn
85812,2021-sp,FIN,567,Financial Risk Management
25479,2021-sp,FIN,580,Financial Data Mgt. & Analysis
73384,2021-sp,FIN,580,Corporate Finance I & II
30826,2021-sp,FSHN,201,Math for Food Science
29405,2021-sp,FSHN,251,Nutritional Physiology II
77828,2021-sp,FSHN,260,Raw Materials for Processing
19456,2021-sp,FSHN,322,Nutrition and the Life Cycle
85757,2021-sp,FSHN,329,Communication in Nutrition
27670,2021-sp,FSHN,427,Biochemical Nutrition II
66354,2021-sp,FSHN,429,Nutrition Assessment & Therapy
36408,2021-sp,FSHN,471,Food & Industrial Microbiology
19806,2021-sp,FSHN,472,Applied Food Microbiology
23309,2021-sp,FSHN,481,Food Processing Unit Ops I
78581,2021-sp,FSHN,482,Food Processing Unit Ops I Lab
24797,2021-sp,FSHN,595,Water Relations in Foods
91926,2021-sp,GEOG,103,Earth's Physical Systems
77586,2021-sp,GEOG,204,Cities of the World
26338,2021-sp,GEOG,254,"American People, Places, & Env"
52261,2021-sp,GEOG,350,Sustainability and the City
59830,2021-sp,GEOG,371,Spatial Analysis
45488,2021-sp,GEOG,489,Programming for GIS
80292,2021-sp,GEOG,527,Geospatial AI & Mach. Learning
39923,2021-sp,GEOL,100,Planet Earth
30772,2021-sp,GEOL,104,Geology of the National Parks
83377,2021-sp,GEOL,111,Emergence of Life
46980,2021-sp,GEOL,470,Introduction to Hydrogeology
11299,2021-sp,GER,261,Representing the Holocaust
74829,2021-sp,GLBL,270,Intro Global Markets & Society
99149,2021-sp,GLBL,296,Mass Incarceration
28337,2021-sp,GLBL,340,Global Health: Policy & Govern
93705,2021-sp,GLBL,392,Int Diplomacy and Negotiation
40680,2021-sp,GLBL,450,Poverty Interventions and Eval
34891,2021-sp,GS,102,Prep for 21st Cent Challenges
23732,2021-sp,GS,199,College Academic Success
92161,2021-sp,GWS,202,Sexualities
23889,2021-sp,GWS,204,Gender in Gaming
82032,2021-sp,GWS,282,Feminist and Queer Activisms
75798,2021-sp,GWS,335,"Film, TV, and Gender"
47688,2021-sp,GWS,350,Feminist & Gender Theory
19008,2021-sp,GWS,378,Fairy Tales & Gender Formation
10955,2021-sp,HDFS,206,Early Childhood Curriculum Dev
86765,2021-sp,HDFS,305,Middle Childhood
36254,2021-sp,HDFS,322,US Latina and Latino Families
11408,2021-sp,HDFS,408,Hospitalized Children
91960,2021-sp,HDFS,420,Inequality Public Pol & US Fam
51635,2021-sp,HDFS,426,Family Conflict Management
80493,2021-sp,HIST,135,History of Islamic Middle East
84639,2021-sp,HIST,141,Western Civ to 1660
86917,2021-sp,HIST,200,Intro Hist Interpretation
75312,2021-sp,HIST,202,American Environmental History
96322,2021-sp,HIST,211,History of Southern Africa
69078,2021-sp,HIST,221,Modern China
60322,2021-sp,HIST,241,History of Ancient Rome
37433,2021-sp,HIST,251,Warfare Milit Insts & Soc
45448,2021-sp,HIST,259,20thC World from Midcentury
17728,2021-sp,HIST,275,Afro-American History to 1877
38789,2021-sp,HIST,280,Caribbean Latina/o Migration
21282,2021-sp,HIST,287,African-American Women
88651,2021-sp,HIST,300,Topics in Film and History
16375,2021-sp,HIST,311,Global History of Intelligence
40583,2021-sp,HIST,337,Middle East Since World War I
45189,2021-sp,HIST,344,Early Modern British Isles
41562,2021-sp,HIST,356,Modern Balkans thru Lit & Film
16247,2021-sp,HIST,367,History of Western Medicine
37651,2021-sp,HIST,371,The American Revolution
86439,2021-sp,HIST,374,Civil War and Reconstruction
22951,2021-sp,HIST,381,Urban History
49164,2021-sp,HORT,100,Introduction to Horticulture
37680,2021-sp,HORT,180,Medicinal Plants and Herbology
45500,2021-sp,HORT,341,Greenhouse Mgmt and Production
53488,2021-sp,HORT,430,Children and Nature
45826,2021-sp,HRD,414,Facilitation Skills
79090,2021-sp,HRD,530,Organization Development
32840,2021-sp,HRD,532,Strategic HRD
27840,2021-sp,HRD,550,Adult & Professional Education
63466,2021-sp,HRD,572,eLearning Ecologies
46582,2021-sp,IB,103,Introduction to Plant Biology
91627,2021-sp,IB,105,Environmental Biology
80192,2021-sp,IB,151,Organismal & Evol Biol Lab
52769,2021-sp,IB,202,Physiology
22094,2021-sp,IB,302,Evolution
87329,2021-sp,IB,329,Animal Behavior
78869,2021-sp,IB,335,Plant Systematics
31889,2021-sp,IB,361,Ecology and Human Health
91787,2021-sp,IB,405,Evol of Traits and Genomes
59592,2021-sp,IB,420,Plant Physiology
90561,2021-sp,IB,432,Genes and Behavior
53874,2021-sp,IB,435,Critical Eval Herbal Remedies
57143,2021-sp,IB,451,Conservation Biology
92091,2021-sp,IB,453,Community Ecology
49863,2021-sp,IE,330,Industrial Quality Control
28071,2021-sp,IE,340,Human Factors
60748,2021-sp,IE,361,Production Planning & Control
55194,2021-sp,IE,370,Stochastic Processes & Applic
81299,2021-sp,IE,398,Simulation
14029,2021-sp,IE,420,Financial Engineering
64573,2021-sp,IE,521,Convex Optimization
91113,2021-sp,IE,525,Stochastics & Numerics in Fin
33856,2021-sp,IE,534,Deep Learning
87914,2021-sp,IE,598,Electronic Trading
70755,2021-sp,IHLT,232,Health Disparities in the U.S.
41563,2021-sp,IHLT,475,Field Experience in i-Health
28016,2021-sp,INFO,102,Little Bits to Big Ideas
51403,2021-sp,INFO,403,Top Down Video Game Design
94878,2021-sp,INFO,490,The Video Game Dev Process
67917,2021-sp,INFO,490,"Data, Machines and the Python"
35286,2021-sp,IS,334,Usable Privacy and Security
71755,2021-sp,IS,439,Web Devel Using App Framwrk
33861,2021-sp,IS,504,Sociotechnical Info Systems
20229,2021-sp,IS,521,Digital Libraries
32446,2021-sp,IS,557,Appd Machine Learn: Team Proj
53708,2021-sp,IS,575,Metadata in Theory & Practice
80554,2021-sp,IS,582,Social Crisis andLibrarianship
14996,2021-sp,JOUR,215,Multimedia Reporting
